i,pct_f,type
7215,36.0,3.0
7216,18.0,3.0
7217,14.0,3.0
7218,21.0,7.0
7219,21.0,7.0
7220,21.0,5.0
7221,6.0,6.0
7222,50.0,3.0
7223,11.0,6.0
7224,34.0,3.0
7225,52.0,3.0
7226,53.0,3.0
7227,21.0,3.0
7228,5.0,4.0
7229,62.0,3.0
7230,12.0,3.0
7231,20.0,3.0
7232,13.0,3.0
7233,37.0,6.0
7234,25.0,3.0
7235,18.0,5.0
7236,41.0,3.0
7237,24.0,6.0
7238,27.0,6.0
7239,27.0,3.0
7240,14.0,3.0
7241,22.0,7.0
7242,30.0,3.0
7243,20.0,3.0
7244,28.0,4.0
7245,57.0,3.0
7246,11.0,3.0
7247,55.0,3.0
7248,43.0,3.0
7249,26.0,7.0
7250,50.0,3.0
7251,31.0,3.0
7252,29.0,7.0
7253,32.0,3.0
7254,42.0,3.0
7255,47.0,3.0
7256,13.0,6.0
7257,29.0,3.0
7258,13.0,3.0
7259,0.0,3.0
7260,27.0,3.0
7261,20.0,5.0
7262,44.0,3.0
7263,50.0,6.0
7264,8.0,6.0
7265,40.0,3.0
7266,33.0,7.0
7267,33.0,3.0
7268,17.0,3.0
7269,13.0,3.0
7270,4.0,3.0
7271,17.0,3.0
7272,12.0,7.0
7273,7.0,7.0
7274,12.0,7.0
7275,12.0,5.0
7276,13.0,5.0
7277,33.0,3.0
7278,36.0,3.0
7279,14.0,5.0
7280,20.0,3.0
7281,22.0,3.0
7282,36.0,3.0
7283,30.0,3.0
7284,13.0,3.0
7285,11.0,6.0
7286,42.0,3.0
7287,39.0,3.0
7288,50.0,3.0
7289,25.0,5.0
7290,25.0,3.0
7291,17.0,3.0
7292,22.0,7.0
7293,64.0,3.0
7294,18.0,6.0
7295,8.0,3.0
7296,67.0,3.0
7297,33.0,3.0
7298,30.0,3.0
7299,18.0,5.0
7300,25.0,5.0
7301,67.0,3.0
7302,20.0,6.0
7303,50.0,3.0
7304,20.0,3.0
7305,57.0,4.0
7306,25.0,3.0
7307,47.0,3.0
7308,32.0,5.0
7309,28.0,5.0
7310,46.0,3.0
7311,65.0,3.0
7312,25.0,3.0
7313,21.0,3.0
7314,4.0,6.0
7315,32.0,6.0
7316,20.0,3.0
7317,33.0,3.0
7318,30.0,3.0
7319,41.0,3.0
7320,26.0,3.0
7321,35.0,3.0
7322,21.0,7.0
7323,26.0,7.0
7324,21.0,3.0
7325,33.0,3.0
7326,35.0,4.0
7327,29.0,3.0
7328,17.0,3.0
7329,21.0,3.0
7330,15.0,6.0
7331,47.0,3.0
7332,21.0,6.0
7333,33.0,4.0
7334,25.0,5.0
7335,41.0,3.0
7336,12.0,7.0
7337,62.0,3.0
7338,22.0,7.0
7339,25.0,3.0
7340,53.0,3.0
7341,57.0,3.0
7342,85.0,3.0
7343,70.0,3.0
7344,48.0,3.0
7345,62.0,3.0
7346,63.0,3.0
7347,0.0,4.0
7348,100.0,3.0
7349,50.0,3.0
7350,18.0,6.0
7351,54.0,3.0
7352,52.0,3.0
7353,50.0,4.0
7354,25.0,3.0
7355,34.0,7.0
7356,64.0,7.0
7357,55.0,3.0
7358,53.0,3.0
7359,61.0,3.0
7360,47.0,3.0
7361,27.0,3.0
7362,30.0,5.0
7363,0.0,3.0
7364,52.0,5.0
7365,29.0,5.0
7366,20.0,6.0
7367,42.0,6.0
7368,25.0,4.0
7369,46.0,4.0
7370,25.0,4.0
7371,37.0,3.0
7372,76.0,3.0
7373,39.0,3.0
7374,36.0,3.0
7375,54.0,3.0
7376,47.0,3.0
7377,39.0,3.0
7378,54.0,3.0
7379,17.0,3.0
7380,18.0,7.0
7381,33.0,5.0
7382,63.0,3.0
7383,58.0,3.0
7384,50.0,3.0
7385,49.0,5.0
7386,44.0,3.0
7387,50.0,3.0
7388,6.0,6.0
7389,55.0,4.0
7390,41.0,3.0
7391,24.0,4.0
7392,39.0,3.0
7393,47.0,3.0
7394,37.0,5.0
7395,14.0,7.0
7396,26.0,7.0
7397,29.0,5.0
7398,7.0,3.0
7399,50.0,3.0
7400,0.0,4.0
7401,7.0,5.0
7402,71.0,3.0
7403,29.0,6.0
7404,63.0,3.0
7405,70.0,3.0
7406,87.0,3.0
7407,24.0,6.0
7408,67.0,3.0
7409,27.0,5.0
7410,23.0,4.0
7411,44.0,3.0
7412,53.0,3.0
7413,71.0,3.0
7414,33.0,3.0
7415,54.0,4.0
7416,57.0,6.0
7417,38.0,3.0
7418,43.0,5.0
7419,61.0,3.0
7420,39.0,6.0
7421,42.0,3.0
7422,68.0,3.0
7423,68.0,3.0
7424,77.0,3.0
7425,30.0,3.0
7426,47.0,4.0
7427,71.0,3.0
7428,78.0,3.0
7429,70.0,3.0
7430,58.0,3.0
7431,51.0,5.0
7432,38.0,3.0
7433,75.0,3.0
7434,67.0,3.0
7435,5.0,1.0
7436,18.0,2.0
7437,25.0,3.0
7438,10.0,6.0
7439,40.0,3.0
7440,36.0,3.0
7441,37.0,3.0
7442,6.0,7.0
7443,37.0,3.0
7444,7.0,4.0
7445,29.0,7.0
7446,35.0,3.0
7447,0.0,7.0
7448,21.0,3.0
7449,0.0,4.0
7450,31.0,3.0
7451,9.0,1.0
7452,17.0,3.0
7453,7.0,6.0
7454,24.0,6.0
7455,17.0,3.0
7456,30.0,3.0
7457,42.0,3.0
7458,50.0,4.0
7459,46.0,4.0
7460,9.0,7.0
7461,21.0,3.0
7462,44.0,3.0
7463,25.0,3.0
7464,14.0,7.0
7465,21.0,7.0
7466,17.0,4.0
7467,17.0,4.0
7468,17.0,7.0
7469,14.0,7.0
7470,0.0,4.0
7471,20.0,3.0
7472,46.0,3.0
7473,38.0,4.0
7474,40.0,4.0
7475,10.0,6.0
7476,42.0,3.0
7477,43.0,3.0
7478,35.0,4.0
7479,11.0,3.0
7480,30.0,3.0
7481,29.0,3.0
7482,23.0,7.0
7483,40.0,3.0
7484,15.0,2.0
7485,29.0,3.0
7486,0.0,4.0
7487,37.0,3.0
7488,29.0,4.0
7489,80.0,7.0
7490,9.0,4.0
7491,14.0,7.0
7492,54.0,7.0
7493,13.0,3.0
7494,12.0,7.0
7495,38.0,7.0
7496,33.0,7.0
7497,18.0,3.0
7498,35.0,7.0
7499,20.0,4.0
7500,7.0,7.0
7501,33.0,3.0
7502,39.0,7.0
7503,63.0,3.0
7504,20.0,3.0
7505,6.0,4.0
7506,10.0,5.0
7507,100.0,3.0
7508,26.0,3.0
7509,0.0,4.0
7510,13.0,3.0
7511,23.0,4.0
7512,20.0,3.0
7513,25.0,3.0
7514,43.0,4.0
7515,8.0,7.0
7516,27.0,7.0
7517,0.0,4.0
7518,42.0,7.0
7519,11.0,7.0
7520,15.0,4.0
7521,9.0,7.0
7522,17.0,4.0
7523,33.0,3.0
7524,0.0,7.0
7525,16.0,7.0
7526,20.0,3.0
7527,25.0,3.0
7528,17.0,4.0
7529,15.0,3.0
7530,50.0,3.0
7531,44.0,3.0
7532,14.0,3.0
7533,63.0,3.0
7534,14.0,6.0
7535,0.0,4.0
7536,12.0,7.0
7537,13.0,3.0
7538,0.0,3.0
7539,25.0,3.0
7540,64.0,3.0
7541,0.0,4.0
7542,50.0,4.0
7543,29.0,3.0
7544,67.0,3.0
7545,13.0,4.0
7546,8.0,3.0
7547,0.0,2.0
7548,50.0,3.0
7549,53.0,3.0
7550,36.0,4.0
7551,15.0,4.0
7552,0.0,4.0
7553,46.0,3.0
7554,40.0,7.0
7555,7.0,7.0
7556,44.0,3.0
7557,0.0,5.0
7558,63.0,3.0
7559,50.0,3.0
7560,50.0,3.0
7561,25.0,3.0
7562,17.0,4.0
7563,20.0,3.0
7564,20.0,3.0
7565,77.0,3.0
7566,13.0,4.0
7567,38.0,7.0
7568,22.0,4.0
7569,10.0,7.0
7570,43.0,7.0
7571,28.0,4.0
7572,25.0,3.0
7573,25.0,3.0
7574,21.0,7.0
7575,7.0,3.0
7576,31.0,4.0
7577,80.0,4.0
7578,39.0,4.0
7579,24.0,4.0
7580,33.0,4.0
7581,10.0,4.0
7582,20.0,7.0
7583,36.0,7.0
7584,0.0,7.0
7585,17.0,1.0
7586,4.0,6.0
7587,50.0,3.0
7588,5.0,1.0
7589,18.0,3.0
7590,43.0,3.0
7591,0.0,4.0
7592,43.0,3.0
7593,62.0,3.0
7594,14.0,3.0
7595,50.0,3.0
7596,48.0,5.0
7597,38.0,3.0
7598,33.0,3.0
7599,33.0,4.0
7600,24.0,3.0
7601,30.0,6.0
7602,25.0,3.0
7603,63.0,4.0
7604,47.0,3.0
7605,100.0,4.0
7606,27.0,3.0
7607,0.0,3.0
7608,31.0,3.0
7609,26.0,7.0
7610,29.0,3.0
7611,29.0,7.0
7612,0.0,3.0
7613,36.0,7.0
7614,20.0,4.0
7615,20.0,7.0
7616,50.0,7.0
7617,25.0,4.0
7618,29.0,3.0
7619,14.0,4.0
7620,36.0,3.0
7621,30.0,3.0
7622,33.0,3.0
7623,50.0,3.0
7624,20.0,4.0
7625,42.0,7.0
7626,25.0,3.0
7627,36.0,3.0
7628,26.0,4.0
7629,11.0,4.0
7630,29.0,4.0
7631,36.0,3.0
7632,,4.0
7633,0.0,4.0
7634,0.0,4.0
7635,0.0,4.0
7636,38.0,4.0
7637,50.0,4.0
7638,39.0,4.0
7639,33.0,4.0
7640,14.0,4.0
7641,18.0,4.0
7642,18.0,4.0
7643,25.0,4.0
7644,14.0,4.0
7645,,4.0
7646,11.0,4.0
7647,21.0,4.0
7648,35.0,4.0
7649,47.0,3.0
7650,50.0,4.0
7651,20.0,4.0
7652,33.0,4.0
7653,0.0,4.0
7654,17.0,4.0
7655,,4.0
7656,10.0,4.0
7657,23.0,4.0
7658,14.0,4.0
7659,17.0,3.0
7660,15.0,4.0
7661,18.0,4.0
7662,14.0,4.0
7663,36.0,4.0
7664,44.0,4.0
7665,0.0,4.0
7666,10.0,4.0
7667,15.0,4.0
7668,21.0,7.0
7669,13.0,4.0
7670,58.0,4.0
7671,52.0,3.0
7672,58.0,3.0
7673,67.0,4.0
7674,100.0,4.0
7675,52.0,4.0
7676,67.0,4.0
7677,50.0,4.0
7678,80.0,4.0
7679,60.0,4.0
7680,43.0,4.0
7681,46.0,4.0
7682,20.0,1.0
7683,0.0,1.0
7684,11.0,1.0
7685,,1.0
7686,33.0,1.0
7687,17.0,1.0
7688,0.0,1.0
7689,0.0,1.0
7690,40.0,4.0
7691,11.0,3.0
7692,20.0,8.0
7693,32.0,8.0
7694,50.0,8.0
7695,35.0,8.0
7696,28.0,8.0
7697,19.0,8.0
7698,36.0,8.0
7699,19.0,8.0
7700,43.0,8.0
7701,23.0,8.0
7702,23.0,8.0
7703,24.0,8.0
7704,23.0,8.0
7705,38.0,8.0
7706,17.0,8.0
7707,14.0,8.0
7708,39.0,8.0
7709,16.0,8.0
7710,8.0,8.0
7711,18.0,8.0
7712,12.0,8.0
7713,21.0,8.0
7714,25.0,8.0
7715,39.0,8.0
7716,28.0,8.0
7717,26.0,8.0
7718,13.0,8.0
7719,25.0,8.0
7720,35.0,8.0
7721,25.0,8.0
7722,12.0,8.0
7723,18.0,8.0
7724,26.0,8.0
7725,23.0,8.0
7726,30.0,8.0
7727,22.0,8.0
7728,30.0,8.0
7729,48.0,8.0
7730,14.0,8.0
7731,33.0,8.0
7732,30.0,8.0
7733,31.0,8.0
7734,24.0,8.0
7735,29.0,8.0
7736,21.0,8.0
7737,18.0,8.0
7738,12.0,8.0
7739,28.0,8.0
7740,,4.0
7741,20.0,7.0
7742,46.0,7.0
7743,27.0,4.0
7744,33.0,3.0
7745,51.0,8.0
7746,17.0,8.0
7747,12.0,8.0
7748,56.0,9.0
7749,50.0,9.0
7750,0.0,9.0
7751,7.0,2.0
7752,0.0,4.0
7753,0.0,4.0
7754,0.0,4.0
7755,25.0,9.0
7756,54.0,9.0
7757,27.0,4.0
7758,0.0,9.0
7759,14.0,9.0
7760,0.0,9.0
7761,13.0,2.0
7762,14.0,3.0
7763,15.0,8.0
7764,14.0,7.0
7765,29.0,3.0
7766,33.0,4.0
7767,33.0,1.0
7768,50.0,4.0
7769,100.0,4.0
7770,16.0,2.0
7771,,4.0
7772,50.0,4.0
7773,0.0,4.0
7774,10.0,4.0
7775,19.0,4.0
7776,26.0,3.0
7777,7.0,4.0
7778,15.0,4.0
7779,13.0,4.0
7780,40.0,4.0
7781,0.0,4.0
7782,0.0,1.0
7783,6.0,1.0
7784,5.0,1.0
7785,19.0,9.0
7786,67.0,4.0
7787,31.0,5.0
7788,33.0,4.0
7789,,4.0
7790,67.0,4.0
7791,13.0,3.0
7792,33.0,9.0
7793,0.0,9.0
7794,0.0,9.0
7795,32.0,9.0
7796,0.0,9.0
7797,11.0,9.0
7798,21.0,9.0
7799,0.0,9.0
7800,13.0,9.0
7801,33.0,9.0
7802,20.0,9.0
7803,40.0,9.0
7804,23.0,9.0
7805,27.0,3.0
7806,0.0,4.0
7807,32.0,3.0
7808,9.0,9.0
7809,0.0,6.0
7810,53.0,3.0
7811,29.0,4.0
7812,0.0,4.0
7813,14.0,9.0
7814,40.0,4.0
7815,7.0,1.0
7816,0.0,1.0
7817,12.0,1.0
7818,0.0,1.0
7819,30.0,5.0
7820,44.0,3.0
7821,22.0,4.0
7822,60.0,4.0
7823,44.0,8.0
7824,16.0,8.0
7825,64.0,4.0
7826,29.0,3.0
7827,33.0,9.0
7828,33.0,3.0
7829,19.0,3.0
7830,29.0,3.0
7831,44.0,4.0
7832,50.0,4.0
7833,5.0,7.0
7834,29.0,3.0
7835,26.0,3.0
7836,,4.0
7837,57.0,5.0
7838,18.0,7.0
7839,73.0,4.0
7840,,4.0
7841,55.0,3.0
7842,13.0,4.0
7843,0.0,4.0
7844,13.0,4.0
7845,8.0,4.0
7846,50.0,1.0
7847,10.0,4.0
7848,15.0,4.0
7849,3.0,2.0
7850,11.0,4.0
7851,11.0,4.0
7852,0.0,4.0
7853,5.0,4.0
7854,9.0,2.0
7855,6.0,2.0
7856,9.0,2.0
7857,7.0,4.0
7858,3.0,4.0
7859,0.0,4.0
7860,13.0,2.0
7861,4.0,4.0
7862,57.0,4.0
7863,6.0,2.0
7864,17.0,2.0
7865,11.0,4.0
7866,31.0,3.0
7867,21.0,4.0
7868,6.0,2.0
7869,29.0,4.0
7870,14.0,4.0
7871,,4.0
7872,10.0,4.0
7873,0.0,4.0
7874,0.0,4.0
7875,10.0,10.0
7876,25.0,4.0
7877,33.0,3.0
7878,14.0,10.0
7879,58.0,3.0
7880,33.0,4.0
7881,7.0,7.0
7882,52.0,10.0
7883,33.0,4.0
7884,35.0,4.0
7885,28.0,7.0
7886,33.0,11.0
7887,0.0,10.0
7888,13.0,4.0
7889,14.0,4.0
7890,10.0,4.0
7891,29.0,4.0
7892,20.0,4.0
7893,20.0,4.0
7894,5.0,2.0
7895,14.0,7.0
7896,0.0,4.0
7897,50.0,10.0
7898,9.0,10.0
7899,18.0,10.0
7900,22.0,11.0
7901,50.0,4.0
7902,44.0,10.0
7903,20.0,7.0
7904,10.0,7.0
7905,70.0,3.0
7906,0.0,2.0
7907,20.0,7.0
7908,16.0,7.0
7909,0.0,4.0
7910,70.0,10.0
7911,29.0,7.0
7912,0.0,2.0
7913,17.0,4.0
7914,23.0,11.0
7915,20.0,4.0
7916,62.0,3.0
7917,,1.0
7918,77.0,6.0
7919,40.0,3.0
7920,6.0,4.0
7921,72.0,3.0
7922,50.0,4.0
7923,52.0,4.0
7924,21.0,2.0
7925,0.0,3.0
7926,46.0,3.0
7927,46.0,4.0
7928,7.0,7.0
7929,44.0,10.0
7930,9.0,10.0
7931,0.0,3.0
7932,29.0,4.0
7933,0.0,4.0
7934,56.0,4.0
7935,26.0,3.0
7936,33.0,3.0
7937,13.0,4.0
7938,100.0,4.0
7939,58.0,4.0
7940,55.0,4.0
7941,,4.0
7942,15.0,1.0
7943,6.0,2.0
7944,0.0,4.0
7945,13.0,4.0
7946,10.0,4.0
7947,,1.0
7948,55.0,3.0
7949,0.0,1.0
7950,17.0,4.0
7951,54.0,4.0
7952,56.0,4.0
7953,0.0,4.0
7954,,1.0
7955,,1.0
7956,6.0,2.0
7957,12.0,1.0
7958,17.0,6.0
7959,0.0,6.0
7960,0.0,6.0
7961,22.0,6.0
7962,0.0,6.0
7963,5.0,6.0
7964,21.0,6.0
7965,11.0,6.0
7966,1.0,6.0
7967,0.0,6.0
7968,12.0,6.0
7969,0.0,6.0
7970,17.0,6.0
7971,13.0,6.0
7972,0.0,6.0
7973,8.0,6.0
7974,8.0,6.0
7975,0.0,6.0
7976,8.0,6.0
7977,13.0,6.0
7978,12.0,6.0
7979,6.0,6.0
7980,15.0,6.0
7981,17.0,6.0
7982,22.0,10.0
7983,6.0,2.0
7984,0.0,2.0
7985,10.0,6.0
7986,15.0,4.0
7987,0.0,10.0
7988,38.0,4.0
7989,18.0,7.0
7990,0.0,2.0
7991,8.0,2.0
7992,57.0,3.0
7993,15.0,6.0
7994,9.0,6.0
7995,6.0,6.0
7996,50.0,4.0
7997,47.0,4.0
7998,40.0,4.0
7999,66.0,4.0
8000,10.0,7.0
8001,7.0,6.0
8002,4.0,2.0
8003,16.0,1.0
8004,20.0,4.0
8005,,9.0
8006,0.0,6.0
8007,20.0,7.0
8008,13.0,3.0
8009,42.0,3.0
8010,11.0,3.0
8011,41.0,7.0
8012,50.0,5.0
8013,53.0,7.0
8014,86.0,4.0
8015,15.0,5.0
8016,0.0,4.0
8017,14.0,4.0
8018,60.0,3.0
8019,36.0,4.0
8020,33.0,3.0
8021,67.0,3.0
8022,14.0,1.0
8023,100.0,4.0
8024,5.0,2.0
8025,13.0,3.0
8026,0.0,4.0
8027,,4.0
8028,0.0,2.0
8029,0.0,1.0
8030,25.0,3.0
8031,43.0,4.0
8032,29.0,4.0
8033,25.0,4.0
8034,67.0,4.0
8035,11.0,8.0
8036,0.0,4.0
8037,,4.0
8038,0.0,4.0
8039,45.0,3.0
8040,0.0,4.0
8041,29.0,4.0
8042,44.0,4.0
8043,24.0,1.0
8044,8.0,1.0
8045,1.0,1.0
8046,3.0,1.0
8047,6.0,1.0
8048,3.0,1.0
8049,43.0,1.0
8050,20.0,1.0
8051,67.0,1.0
8052,,1.0
8053,0.0,1.0
8054,7.0,1.0
8055,10.0,1.0
8056,41.0,3.0
8057,25.0,3.0
8058,28.0,5.0
8059,24.0,3.0
8060,24.0,6.0
8061,8.0,3.0
8062,35.0,7.0
8063,55.0,3.0
8064,0.0,4.0
8065,20.0,5.0
8066,5.0,5.0
8067,27.0,3.0
8068,50.0,4.0
8069,31.0,3.0
8070,26.0,5.0
8071,14.0,3.0
8072,33.0,3.0
8073,46.0,3.0
8074,33.0,3.0
8075,28.0,3.0
8076,23.0,3.0
8077,22.0,3.0
8078,15.0,6.0
8079,7.0,6.0
8080,44.0,3.0
8081,11.0,6.0
8082,11.0,3.0
8083,28.0,3.0
8084,22.0,5.0
8085,25.0,5.0
8086,36.0,3.0
8087,60.0,3.0
8088,29.0,3.0
8089,19.0,3.0
8090,32.0,3.0
8091,63.0,3.0
8092,28.0,3.0
8093,20.0,4.0
8094,46.0,3.0
8095,14.0,3.0
8096,18.0,5.0
8097,0.0,3.0
8098,33.0,7.0
8099,49.0,3.0
8100,56.0,3.0
8101,50.0,3.0
8102,30.0,5.0
8103,12.0,5.0
8104,15.0,5.0
8105,17.0,3.0
8106,13.0,3.0
8107,4.0,6.0
8108,8.0,6.0
8109,55.0,3.0
8110,65.0,3.0
8111,55.0,6.0
8112,22.0,3.0
8113,50.0,3.0
8114,33.0,3.0
8115,3.0,6.0
8116,0.0,4.0
8117,24.0,5.0
8118,41.0,5.0
8119,33.0,3.0
8120,41.0,3.0
8121,18.0,3.0
8122,32.0,3.0
8123,46.0,3.0
8124,63.0,3.0
8125,11.0,5.0
8126,16.0,5.0
8127,40.0,3.0
8128,57.0,3.0
8129,19.0,6.0
8130,24.0,3.0
8131,4.0,6.0
8132,12.0,3.0
8133,0.0,3.0
8134,20.0,4.0
8135,21.0,5.0
8136,29.0,3.0
8137,38.0,3.0
8138,25.0,3.0
8139,38.0,3.0
8140,33.0,3.0
8141,30.0,3.0
8142,23.0,6.0
8143,31.0,3.0
8144,33.0,3.0
8145,17.0,5.0
8146,17.0,3.0
8147,57.0,3.0
8148,17.0,7.0
8149,16.0,3.0
8150,20.0,3.0
8151,26.0,3.0
8152,4.0,5.0
8153,33.0,3.0
8154,14.0,5.0
8155,26.0,3.0
8156,12.0,3.0
8157,9.0,6.0
8158,46.0,6.0
8159,29.0,3.0
8160,15.0,6.0
8161,3.0,6.0
8162,0.0,3.0
8163,14.0,4.0
8164,12.0,3.0
8165,11.0,3.0
8166,8.0,3.0
8167,14.0,3.0
8168,14.0,3.0
8169,10.0,5.0
8170,13.0,3.0
8171,24.0,7.0
8172,17.0,5.0
8173,48.0,3.0
8174,20.0,3.0
8175,18.0,5.0
8176,11.0,6.0
8177,33.0,3.0
8178,44.0,4.0
8179,14.0,4.0
8180,27.0,3.0
8181,23.0,6.0
8182,21.0,3.0
8183,23.0,3.0
8184,32.0,5.0
8185,18.0,5.0
8186,32.0,3.0
8187,26.0,4.0
8188,75.0,3.0
8189,29.0,3.0
8190,20.0,3.0
8191,0.0,3.0
8192,47.0,4.0
8193,37.0,5.0
8194,3.0,6.0
8195,50.0,3.0
8196,42.0,3.0
8197,55.0,3.0
8198,20.0,3.0
8199,27.0,3.0
8200,15.0,6.0
8201,21.0,3.0
8202,0.0,3.0
8203,19.0,5.0
8204,18.0,3.0
8205,11.0,3.0
8206,12.0,5.0
8207,0.0,3.0
8208,11.0,3.0
8209,14.0,3.0
8210,11.0,6.0
8211,61.0,3.0
8212,12.0,6.0
8213,47.0,3.0
8214,33.0,5.0
8215,73.0,3.0
8216,27.0,7.0
8217,23.0,3.0
8218,9.0,6.0
8219,17.0,6.0
8220,38.0,3.0
8221,13.0,6.0
8222,21.0,6.0
8223,14.0,6.0
8224,35.0,3.0
8225,14.0,4.0
8226,6.0,6.0
8227,100.0,3.0
8228,23.0,5.0
8229,31.0,5.0
8230,12.0,3.0
8231,11.0,6.0
8232,33.0,4.0
8233,8.0,6.0
8234,20.0,3.0
8235,25.0,6.0
8236,29.0,5.0
8237,16.0,3.0
8238,25.0,3.0
8239,13.0,3.0
8240,20.0,3.0
8241,25.0,3.0
8242,26.0,5.0
8243,9.0,6.0
8244,43.0,6.0
8245,70.0,3.0
8246,10.0,6.0
8247,41.0,3.0
8248,21.0,4.0
8249,22.0,5.0
8250,35.0,3.0
8251,52.0,3.0
8252,19.0,3.0
8253,0.0,4.0
8254,25.0,3.0
8255,26.0,5.0
8256,46.0,3.0
8257,24.0,3.0
8258,29.0,3.0
8259,40.0,3.0
8260,20.0,3.0
8261,20.0,4.0
8262,18.0,3.0
8263,14.0,6.0
8264,14.0,3.0
8265,23.0,6.0
8266,11.0,3.0
8267,12.0,7.0
8268,18.0,7.0
8269,40.0,3.0
8270,0.0,3.0
8271,28.0,3.0
8272,50.0,3.0
8273,17.0,3.0
8274,30.0,3.0
8275,7.0,3.0
8276,29.0,5.0
8277,36.0,3.0
8278,12.0,3.0
8279,35.0,4.0
8280,4.0,6.0
8281,8.0,4.0
8282,8.0,3.0
8283,25.0,3.0
8284,33.0,3.0
8285,39.0,3.0
8286,27.0,3.0
8287,0.0,3.0
8288,20.0,3.0
8289,19.0,3.0
8290,37.0,3.0
8291,40.0,3.0
8292,54.0,3.0
8293,75.0,4.0
8294,5.0,3.0
8295,48.0,3.0
8296,44.0,3.0
8297,14.0,3.0
8298,15.0,3.0
8299,14.0,3.0
8300,16.0,5.0
8301,71.0,3.0
8302,7.0,3.0
8303,53.0,3.0
8304,27.0,3.0
8305,44.0,3.0
8306,38.0,3.0
8307,29.0,3.0
8308,33.0,3.0
8309,20.0,4.0
8310,9.0,6.0
8311,9.0,6.0
8312,67.0,3.0
8313,15.0,4.0
8314,3.0,6.0
8315,17.0,3.0
8316,16.0,5.0
8317,48.0,3.0
8318,100.0,4.0
8319,31.0,3.0
8320,50.0,3.0
8321,54.0,3.0
8322,43.0,3.0
8323,46.0,3.0
8324,0.0,3.0
8325,40.0,3.0
8326,42.0,3.0
8327,41.0,3.0
8328,65.0,3.0
8329,43.0,3.0
8330,8.0,5.0
8331,42.0,3.0
8332,25.0,3.0
8333,28.0,3.0
8334,5.0,4.0
8335,50.0,3.0
8336,0.0,3.0
8337,15.0,6.0
8338,9.0,3.0
8339,25.0,3.0
8340,27.0,3.0
8341,50.0,3.0
8342,7.0,6.0
8343,25.0,3.0
8344,16.0,5.0
8345,12.0,6.0
8346,10.0,6.0
8347,36.0,3.0
8348,31.0,3.0
8349,11.0,3.0
8350,50.0,3.0
8351,22.0,3.0
8352,20.0,3.0
8353,33.0,4.0
8354,41.0,3.0
8355,18.0,5.0
8356,50.0,3.0
8357,50.0,3.0
8358,17.0,3.0
8359,38.0,3.0
8360,36.0,3.0
8361,25.0,3.0
8362,21.0,5.0
8363,11.0,3.0
8364,17.0,3.0
8365,26.0,3.0
8366,29.0,3.0
8367,31.0,3.0
8368,19.0,4.0
8369,26.0,5.0
8370,21.0,5.0
8371,36.0,3.0
8372,39.0,3.0
8373,29.0,3.0
8374,42.0,3.0
8375,25.0,3.0
8376,9.0,3.0
8377,20.0,5.0
8378,19.0,3.0
8379,13.0,6.0
8380,9.0,6.0
8381,32.0,6.0
8382,42.0,3.0
8383,42.0,3.0
8384,28.0,3.0
8385,21.0,3.0
8386,35.0,3.0
8387,30.0,5.0
8388,14.0,3.0
8389,43.0,3.0
8390,14.0,3.0
8391,14.0,3.0
8392,19.0,4.0
8393,13.0,5.0
8394,33.0,3.0
8395,30.0,3.0
8396,100.0,4.0
8397,28.0,3.0
8398,60.0,4.0
8399,33.0,3.0
8400,63.0,3.0
8401,50.0,3.0
8402,74.0,3.0
8403,14.0,6.0
8404,69.0,3.0
8405,55.0,3.0
8406,47.0,3.0
8407,6.0,1.0
8408,12.0,6.0
8409,47.0,3.0
8410,38.0,3.0
8411,43.0,3.0
8412,16.0,3.0
8413,20.0,3.0
8414,50.0,3.0
8415,48.0,3.0
8416,29.0,6.0
8417,38.0,4.0
8418,43.0,5.0
8419,26.0,4.0
8420,33.0,3.0
8421,17.0,3.0
8422,31.0,3.0
8423,14.0,3.0
8424,18.0,5.0
8425,20.0,3.0
8426,22.0,3.0
8427,55.0,3.0
8428,7.0,5.0
8429,9.0,3.0
8430,46.0,3.0
8431,63.0,3.0
8432,39.0,3.0
8433,57.0,3.0
8434,44.0,3.0
8435,29.0,3.0
8436,20.0,3.0
8437,15.0,3.0
8438,10.0,3.0
8439,25.0,3.0
8440,0.0,4.0
8441,23.0,6.0
8442,24.0,6.0
8443,33.0,3.0
8444,29.0,3.0
8445,32.0,7.0
8446,67.0,5.0
8447,33.0,3.0
8448,33.0,3.0
8449,,3.0
8450,33.0,3.0
8451,23.0,3.0
8452,29.0,3.0
8453,15.0,3.0
8454,32.0,3.0
8455,19.0,7.0
8456,15.0,4.0
8457,18.0,7.0
8458,42.0,3.0
8459,21.0,3.0
8460,13.0,6.0
8461,8.0,1.0
8462,30.0,3.0
8463,15.0,5.0
8464,9.0,3.0
8465,32.0,5.0
8466,42.0,3.0
8467,28.0,3.0
8468,13.0,6.0
8469,41.0,3.0
8470,17.0,6.0
8471,19.0,4.0
8472,21.0,5.0
8473,0.0,3.0
8474,17.0,3.0
8475,0.0,3.0
8476,27.0,4.0
8477,20.0,5.0
8478,17.0,5.0
8479,40.0,3.0
8480,15.0,4.0
8481,49.0,7.0
8482,33.0,3.0
8483,25.0,3.0
8484,0.0,3.0
8485,20.0,6.0
8486,36.0,6.0
8487,38.0,3.0
8488,0.0,6.0
8489,13.0,3.0
8490,0.0,6.0
8491,2.0,6.0
